,experience_id,experience_name,similar_experience
42,16530.0,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,"Krakow: Schindler's Factory and Former Ghetto Guided Tour,,Guided Tour of Oskar Schindler's Factory, Jewish Quarter Kazimierz & Krakow Ghetto,,Skip the Line Guided Tour of Oskar Schindler’s Factory,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Guided Tour of Schindler's Factory and Plaszow Concentration Camp,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch"
43,13828.0,"Guided Tour of Oskar Schindler's Factory, Jewish Quarter Kazimierz & Krakow Ghetto","Guided Tour of Schindler's Factory and Plaszow Concentration Camp,,Skip the Line Guided Tour of Oskar Schindler’s Factory,,Guided Tour of Oskar Schindler's Factory, Jewish Quarter Kazimierz & Krakow Ghetto,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Krakow: Schindler's Factory and Former Ghetto Guided Tour,,Oskar Schindler's Story & Walking Tour,,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch"
44,15683.0,Krakow Sightseeing on a Private Gondola Cruise,"Panoramic Sightseeing Cruise on the Vistula River - 1 Hour,,1-Hour Evening Vistula River Cruise,,Krakow: Guided Wawel Tour, Lunch, and Vistula River Cruise,,Krakow: Sightseeing Cruise on the Vistula River by Catamaran,,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,,Krakow in 3 hours - Guided City Tour in an Electric Car,,Wawel Castle, Cathedral and Rynek Underground Museum: Guided Tour with Lunch,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine"
45,15818.0,Auschwitz-Birkenau Memorial: Self-Guided Tour with Transfers,"Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Auschwitz - Birkenau: Full Day Guided Tour from Krakow,,Admission Tickets to Wieliczka Salt Mine with Expert Guide,,Auschwitz-Birkenau: Fast-Track Tickets,,Energylandia Amusement Park Ticket with Transfers,,Krakow Airport: Private Transfer Tickets,,From Krakow: Auschwitz-Birkenau Tour with Fast-Track Entry,,Skip the Line Guided Tour of Wieliczka Salt Mine"
46,15757.0,Admission Tickets to Wieliczka Salt Mine with Expert Guide,"Admission Tickets to Wieliczka Salt Mine with Expert Guide,,Small-Group Wieliczka Salt Mine Tour with Hotel Pickup,,From Krakow: Wieliczka Salt Mine Guided Tour with Hotel Transfers,,Auschwitz-Birkenau Memorial: Self-Guided Tour with Transfers,,Super Saver Tour - Auschwitz-Birkenau & Wieliczka Salt Mine From Krakow,,Schindler's Factory Tickets: Skip The Line,,Skip the Line English Guided Tour of Wawel Castle,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Wieliczka Salt Mine: Half-Day Trip from Krakow"
47,14276.0,Small-Group Wieliczka Salt Mine Tour with Hotel Pickup,"Small-Group Wieliczka Salt Mine Tour with Hotel Pickup,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Wieliczka Salt Mine: Half-Day Trip from Krakow,,Super Saver Tour - Auschwitz-Birkenau & Wieliczka Salt Mine From Krakow,,Admission Tickets to Wieliczka Salt Mine with Expert Guide,,Skip the Line Guided Tour of Wieliczka Salt Mine,,Krakow: Old Town by Golf Cart, Wawel Castle and Salt Mine Wieliczka : Guided Tour,,Skip the Line English Guided Tour of Wawel Castle,,From Krakow: Auschwitz-Birkenau Guided Tour with Hotel Pickup"
48,12084.0,Skip the Line Guided Tour of Wieliczka Salt Mine,"Admission Tickets to Wieliczka Salt Mine with Expert Guide,,Small-Group Wieliczka Salt Mine Tour with Hotel Pickup,,From Krakow: Wieliczka Salt Mine Guided Tour with Hotel Transfers,,Auschwitz-Birkenau Memorial: Self-Guided Tour with Transfers,,Super Saver Tour - Auschwitz-Birkenau & Wieliczka Salt Mine From Krakow,,Schindler's Factory Tickets: Skip The Line,,Skip the Line English Guided Tour of Wawel Castle,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Wieliczka Salt Mine: Half-Day Trip from Krakow"
49,16085.0,Krakow: Kazimierz Quarter and Former Jewish Ghetto  Sightseeing by Golf Cart: Guided Tour,"Auschwitz-Birkenau and Wieliczka Salt Mine Full-Day Tour with Transfers & Lunch,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Krakow: Guided Wawel Tour, Lunch, and Vistula River Cruise,,Wawel Castle, Cathedral and Wieliczka Salt Mine Guided Tour with Lunch,,Skip the Line English Guided Tour of Wawel Castle,,Krakow in 3 hours - Guided City Tour in an Electric Car,,Wawel Castle & Cathedral Guided Tour"
50,10436.0,Skip the Line Guided Tour of Oskar Schindler’s Factory,"Guided Tour of Schindler's Factory and Plaszow Concentration Camp,,Skip the Line Guided Tour of Oskar Schindler’s Factory,,Guided Tour of Oskar Schindler's Factory, Jewish Quarter Kazimierz & Krakow Ghetto,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Krakow: Schindler's Factory and Former Ghetto Guided Tour,,Oskar Schindler's Story & Walking Tour,,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch"
51,16468.0,Krakow: Schindler's Factory and Former Ghetto Guided Tour,"Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,,Guided Tour of Oskar Schindler's Factory, Jewish Quarter Kazimierz & Krakow Ghetto,,Skip the Line Guided Tour of Oskar Schindler’s Factory,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Guided Tour of Schindler's Factory and Plaszow Concentration Camp,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch"
52,15457.0,Krakow: Rynek Underground Museum Guided Tour,"Krakow in 3 hours - Guided City Tour in an Electric Car,,Auschwitz - Birkenau: Full Day Guided Tour from Krakow,,From Krakow: Auschwitz-Birkenau Tour with Fast-Track Entry,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Wawel Castle & Cathedral Guided Tour,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Auschwitz-Birkenau and Wieliczka Salt Mine Full-Day Tour with Transfers & Lunch,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Creepy Krakow: 2-Hour City Walking Tour"
53,15910.0,City Sightseeing: 1 Day Hop On Hop Off Krakow Tour,"1 Day Hop On Hop Off Tour,,Krakow Guided Tour by E-Scooter with Food Tasting,,From Krakow: Auschwitz-Birkenau Tour with Fast-Track Entry,,Krakow in 3 hours - Guided City Tour in an Electric Car,,Auschwitz - Birkenau: Full Day Guided Tour from Krakow,,Creepy Krakow: 2-Hour City Walking Tour,,Krakow: Rynek Underground Museum Guided Tour,,Krakow: Extreme Shooting Range with Hotel Transfer,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch"
54,16561.0,Krakow: River Cruise with Audio Guide & Płaszów Concentration Camp Guided Tour,"Skip the Line Guided Tour of Oskar Schindler’s Factory,,Krakow: Schindler's Factory and Former Ghetto Guided Tour,,Short Cruise on the Vistula and Schindler's Factory Museum Guided Tour,,Short Cruise on the Vistula and a Guided Walk in the Former Jewish Ghetto in Krakow,,Guided Tour of Schindler's Factory and Plaszow Concentration Camp,,Krakow-Plaszow Concentration Camp Tour,,Krakow: Jewish Quarter Kazimierz Walking Tour,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour"
55,15578.0,From Krakow: Auschwitz-Birkenau Guided Tour with Hotel Pickup,"Small-Group Wieliczka Salt Mine Tour with Hotel Pickup,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Auschwitz - Birkenau: Full Day Guided Tour from Krakow,,Small-Group Guided Auschwitz Birknenau Tour with Hotel Transfers,,From Krakow: Wieliczka Salt Mine Guided Tour with Hotel Transfers,,Skip the Line English Guided Tour of Wawel Castle,,From Krakow: Auschwitz-Birkenau Tour with Fast-Track Entry,,Krakow: Guided Wawel Tour, Lunch, and Vistula River Cruise,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour"
56,14273.0,Zakopane Tour with Hot Bath Pools & Hotel Transfers,"Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Krakow: Extreme Shooting Range with Hotel Transfer,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Wawel Castle, Cathedral and Rynek Underground Museum: Guided Tour with Lunch,,Skip the Line English Guided Tour of Wawel Castle,,Wawel Castle & Cathedral Guided Tour,,Auschwitz-Birkenau and Wieliczka Salt Mine Full-Day Tour with Transfers & Lunch"
57,13715.0,Krakow Card - Museums and Attractions Pass,"Krakow: Shooting + Quad Bike Riding + BBQ Meal,,Krakow: Old Town Sightseeing by Golf Cart and Wawel Castle Guided Tour,,Krakow: Old Town by Golf Cart, Wawel Castle and Salt Mine Wieliczka : Guided Tour,,Krakow: Old Town by Golf Cart, Wawel and Underground Museum: Guided Tour,,Krakow Card: Museums and Attractions without Transport (3 Days),,Krakow: Kazimierz by Golf Cart + Schindler's Factory Museum Tour,,Krakow in 3 hours - Guided City Tour in an Electric Car,,Wawel Castle, Cathedral and Rynek Underground Museum: Guided Tour with Lunch,,Krakow: Guided Wawel Tour, Lunch, and Vistula River Cruise"
58,16087.0,Krakow: Old Town Sightseeing by Golf Cart and Wawel Castle Guided Tour,"Krakow: Kazimierz by Golf Cart + Schindler's Factory Museum Tour,,Krakow: Old Town by Golf Cart, Wawel and Underground Museum: Guided Tour,,Krakow: Old Town by Golf Cart, Wawel Castle and Salt Mine Wieliczka : Guided Tour,,Auschwitz-Birkenau Guided Tour with Transfers & Lunch,,Jewish Quarter Kazimierz & Schindler's Factory Guided Tour,,Guided Tour of Oskar Schindler's Factory, Krakow Ghetto & Wieliczka Salt Mine,,Guided Tour of Wieliczka Salt Mine with Round-Trip Transfers and Lunch,,Wawel Castle, Cathedral and Rynek Underground Museum: Guided Tour with Lunch,,Skip the Line English Guided Tour of Wawel Castle"
59,14461.0,Tickets To Thyssen-Bornemisza Museum with Traditional Meal,"Tickets To Thyssen-Bornemisza Museum with Traditional Meal,,Fast Track Tickets To Thyssen-Bornemisza National Museum,,Thyssen-Bornemisza Museum: Official Masterpieces Spanish-Guided Tour,,Prado Museum Timed Entry Tickets,,Guided Prado Museum Tour,,Territorio Atleti Museum & Wanda Metropolitano Tour,,Banksy Madrid Tickets,,Paseo del Arte - 3 Museum Pass for the Prado, Thyssen-Bornemisza and Reina Sofia,,Prado Museum Guided Tour with Skip the Line Entry"
60,13331.0,Enchanted Madrid Walking Tour,"Spanish Inquisition and Legends of Madrid Walking Tour,,Tour To Segovia From Toledo With Drop Off in Madrid,,Toledo Express from Madrid,,Cuenca and Toledo Full Day Guided Tour from Madrid,,Toledo Half Day Guided Tour from Madrid,,Toledo & Segovia Guided Tour with Optional Avila Tour from Madrid,,Private Skip the Line Guided Tour to Royal Palace,,Thematic Tour with Audioguide Tickets To Thyssen-Bornemisza National Museum,,Prado Museum Guided Tour with Skip the Line Entry"
61,14544.0,"Puy du Fou España: Day Show Entrance + ""El Sueño de Toledo"" Night Show","Puy du Fou España: ""El Sueño de Toledo"",,Puy du Fou España Tickets,,Private Skip the Line Guided Tour to Royal Palace,,Territorio Atleti Museum & Wanda Metropolitano Tour,,Thematic Tour with Audioguide Tickets To Thyssen-Bornemisza National Museum,,Tour To Segovia From Toledo With Drop Off in Madrid,,Guided Prado Museum Tour,,Cuenca and Toledo Full Day Guided Tour from Madrid,,Thyssen-Bornemisza Museum: Official Masterpieces Spanish-Guided Tour"
62,11354.0,Madrid City Tour: 1 or 2 Day Hop-On-Hop-Off Sightseeing Bus,"Banksy Madrid Tickets,,Santiago Bernabeu Stadium Tour Direct Entry Tickets,,Madrid’s Royal Palace and El Retiro Park Guided Tour,,Guadarrama National Park Rock Climbing in Madrid with Transfers,,Real Madrid C.F. Museum & Bernabeu Stadium: Access Ticket [Visit Anytime],,Madrid’s Prado Museum and El Retiro Park Guided Tour,,Madrid Self Guided Audio Tour,,Guadarrama National Park Hike in Madrid with Transfers,,Via Ferrata Boca del Infierno Climb in Madrid with Transfers"
63,13850.0,Guadarrama National Park Hike in Madrid with Transfers,"Via Ferrata Boca del Infierno Climb in Madrid with Transfers,,Guadarrama National Park Rock Climbing in Madrid with Transfers,,Santiago Bernabeu Stadium Tour Direct Entry Tickets,,Madrid’s Royal Palace and El Retiro Park Guided Tour,,Real Madrid C.F. Museum & Bernabeu Stadium: Access Ticket [Visit Anytime],,Madrid’s Prado Museum and El Retiro Park Guided Tour,,Banksy Madrid Tickets,,Madrid Self Guided Audio Tour,,Parque Warner Madrid Tickets"
64,13897.0,Parque Warner Madrid Tickets,"Real Madrid C.F. Museum & Bernabeu Stadium: Access Ticket [Visit Anytime],,Guadarrama National Park Rock Climbing in Madrid with Transfers,,Madrid’s Prado Museum and El Retiro Park Guided Tour,,Banksy Madrid Tickets,,Parque de Atracciones de Madrid: Skip the Line Ticket,,Santiago Bernabeu Stadium Tour Direct Entry Tickets,,Madrid’s Royal Palace and El Retiro Park Guided Tour,,Via Ferrata Boca del Infierno Climb in Madrid with Transfers,,Guadarrama National Park Hike in Madrid with Transfers"
65,11717.0,Fast Track Access: Royal Palace of San Ildefonso,"Fast Track Ticket: San Lorenzo of El Escorial,,Fast-Track Ticket: Royal Palace of Aranjuez,,Royal Palace of Al Mudaina Skip the Line Tickets,,Real Madrid C.F. Museum & Bernabeu Stadium: Access Ticket [Visit Anytime],,Royal Palace of Madrid Skip the Line Tickets,,Fast Track Ticket: Royal Palace's + Royal Kitchen,,Skip the Line Liria Palace Tickets with Audioguide,,Puy du Fou España Tickets,,Prado Museum Guided Tour with Skip the Line Entry"
66,15563.0,Reina Sofía Museum Tour with Professional Guide,"Skip the Line Tickets to Reina Sofía Arts Center,,Private Skip the Line Guided Tour to Royal Palace,,Madrid’s Prado Museum and El Retiro Park Guided Tour,,Prado Museum Guided Tour with Skip the Line Entry,,Guided Prado Museum Tour,,Guided Tour with Fast Track Access to the Royal Palace of Madrid,,Madrid Self Guided Audio Tour,,Paseo del Arte - 3 Museum Pass for the Prado, Thyssen-Bornemisza and Reina Sofia,,Royal Palace of Madrid Guided Tour with Priority Access"
67,9391.0,Toledo & Segovia Guided Tour with Optional Avila Tour from Madrid,"Toledo Express from Madrid,,Cuenca and Toledo Full Day Guided Tour from Madrid,,Tour To Segovia From Toledo With Drop Off in Madrid,,Toledo Half Day Guided Tour from Madrid,,Enchanted Madrid Walking Tour,,Segovia Alcazar & Toledo Guided Tour with Optional Cathedral Tour,,Full Day Toledo Guided Tour & 7 Monuments with Optional Cathedral,,Spanish Inquisition and Legends of Madrid Walking Tour,,Toledo Guided tour with Optional Cathedral Visit"
68,11953.0,Full Day Toledo Guided Tour & 7 Monuments with Optional Cathedral,"Toledo Guided tour with Optional Cathedral Visit,,Segovia Alcazar & Toledo Guided Tour with Optional Cathedral Tour,,Toledo & Segovia Guided Tour with Optional Avila Tour from Madrid,,Cuenca and Toledo Full Day Guided Tour from Madrid,,Tour To Segovia From Toledo With Drop Off in Madrid,,Toledo Half Day Guided Tour from Madrid,,Toledo Express from Madrid,,Prado Museum Guided Tour with Skip the Line Entry,,Puy du Fou España: ""El Sueño de Toledo"""
69,14111.0,Atlantis Aquarium Madrid Tickets: Skip The Line,"Faunia: Skip the Line Ticket,,Zoo Aquarium Madrid: Skip the Line Ticket,,Wax Museum Madrid: Skip the Line Ticket,,Parque de Atracciones de Madrid: Skip the Line Ticket,,Puy du Fou España: ""El Sueño de Toledo"",,Thyssen-Bornemisza Museum: Official Masterpieces Spanish-Guided Tour,,Private Skip the Line Guided Tour to Royal Palace,,Guided Prado Museum Tour,,Territorio Atleti Museum & Wanda Metropolitano Tour"
70,11716.0,Royal Palace of Al Mudaina Skip the Line Tickets,"Fast-Track Ticket: Royal Palace of Aranjuez,,Fast Track Ticket: Royal Palace's + Royal Kitchen,,Skip the Line Liria Palace Tickets with Audioguide,,Royal Palace of Madrid Skip the Line Tickets,,Puy du Fou España Tickets,,Guided Tour with Fast Track Access to the Royal Palace of Madrid,,Fast Track Ticket: San Lorenzo of El Escorial,,Royal Palace of Madrid Guided Tour with Priority Access,,Fast Track Access: Royal Palace of San Ildefonso"
71,3646.0,Santiago Bernabeu Stadium Tour Direct Entry Tickets,"Real Madrid C.F. Museum & Bernabeu Stadium: Access Ticket [Visit Anytime],,Madrid’s Royal Palace and El Retiro Park Guided Tour,,Madrid’s Prado Museum and El Retiro Park Guided Tour,,Madrid Self Guided Audio Tour,,Guided Tour with Fast Track Access to the Royal Palace of Madrid,,Prado Museum Guided Tour with Skip the Line Entry,,Banksy Madrid Tickets,,Territorio Atleti Museum & Wanda Metropolitano Tour,,Guided Prado Museum Tour"
72,13898.0,Parque de Atracciones de Madrid: Skip the Line Ticket,"Atlantis Aquarium Madrid Tickets: Skip The Line,,Wax Museum Madrid: Skip the Line Ticket,,Zoo Aquarium Madrid: Skip the Line Ticket,,Faunia: Skip the Line Ticket,,Parque Warner Madrid Tickets,,Prado Museum Guided Tour with Skip the Line Entry,,Guided Prado Museum Tour,,Thematic Tour with Audioguide Tickets To Thyssen-Bornemisza National Museum,,Private Skip the Line Guided Tour to Royal Palace"
73,9672.0,Guided Tour with Fast Track Access to the Royal Palace of Madrid,"Royal Palace of Madrid Guided Tour with Priority Access,,Private Skip the Line Guided Tour to Royal Palace,,Combo Ticket: Royal Palace of Madrid with Prado Museum,,Fast Track Ticket: Royal Palace's + Royal Kitchen,,Royal Palace of Madrid Skip the Line Tickets,,Madrid’s Royal Palace and El Retiro Park Guided Tour,,Santiago Bernabeu Stadium Tour Direct Entry Tickets,,Territorio Atleti Museum & Wanda Metropolitano Tour,,Prado Museum Guided Tour with Skip the Line Entry"
